Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
519;0.1967;649;0.2392;
520;0.2015;650;0.2391;
521;0.2038;651;0.2460;
522;0.2077;652;0.2577;
523;0.2084;653;0.2782;
524;0.2124;654;0.3032;
525;0.2128;655;0.3276;
526;0.2170;656;0.3525;
527;0.2248;657;0.3783;
528;0.2248;658;0.3967;
529;0.2318;659;0.4062;
530;0.2319;660;0.4805;
531;0.2340;661;0.4922;
532;0.2397;662;0.5079;
533;0.2452;663;0.5170;
534;0.2516;664;0.6090;
535;0.2590;665;0.6731;
536;0.2580;666;0.6854;
537;0.2732;667;0.6993;
538;0.2658;668;0.7357;
539;0.2778;669;0.7637;
540;0.2842;670;0.7871;
541;0.2912;671;0.8215;
542;0.3002;672;0.8444;
543;0.3048;673;0.8713;
544;0.3149;674;0.8980;
545;0.3192;675;0.9148;
546;0.3280;676;0.9450;
547;0.3323;677;0.9547;
548;0.3357;678;0.9689;
549;0.3451;679;0.9829;
550;0.3553;680;0.9870;
551;0.3553;681;0.9812;
552;0.3721;682;0.9743;
553;0.3718;683;0.9675;
554;0.3867;684;0.9651;
555;0.3875;685;0.9593;
556;0.3981;686;0.9473;
557;0.4140;687;0.9302;
558;0.4141;688;0.9146;
559;0.4295;689;0.8945;
560;0.4335;690;0.8721;
561;0.4449;691;0.8568;
562;0.4586;692;0.8426;
563;0.4668;693;0.8362;
564;0.4866;694;0.8213;
565;0.4987;695;0.8086;
566;0.5093;696;0.7892;
567;0.5218;697;0.7672;
568;0.5262;698;0.7478;
569;0.5487;699;0.7296;
570;0.5646;700;0.7111;
571;0.5718;701;0.6922;
572;0.5881;702;0.6743;
573;0.5987;703;0.6588;
574;0.6169;704;0.6382;
575;0.6172;705;0.6193;
576;0.6460;706;0.6026;
577;0.6585;707;0.5828;
578;0.6714;708;0.5651;
579;0.6790;709;0.5507;
580;0.6915;710;0.5349;
581;0.7176;711;0.5189;
582;0.7169;712;0.5056;
583;0.7433;713;0.4881;
584;0.7611;714;0.4708;
585;0.7781;715;0.4572;
586;0.7932;716;0.4453;
587;0.7892;717;0.4318;
588;0.8201;718;0.4212;
589;0.8266;719;0.4073;
590;0.8486;720;0.3909;
591;0.8501;721;0.3765;
592;0.8631;722;0.3623;
593;0.8851;723;0.3510;
594;0.8865;724;0.3432;
595;0.9016;725;0.3342;
596;0.9044;726;0.3219;
597;0.9104;727;0.3128;
598;0.9216;728;0.3051;
599;0.9280;729;0.2961;
600;0.9360;730;0.2859;
601;0.9348;731;0.2779;
602;0.9402;732;0.2695;
603;0.9381;733;0.2614;
604;0.9347;734;0.2564;
605;0.9426;735;0.2530;
606;0.9423;736;0.2480;
607;0.9409;737;0.2420;
608;0.9389;738;0.2361;
609;0.9357;739;0.2296;
610;0.9365;740;0.2221;
611;0.9313;741;0.2188;
612;0.9344;742;0.2138;
613;0.9278;743;0.2093;
614;0.9292;744;0.2077;
615;0.9299;745;0.2077;
616;0.9251;746;0.2027;
617;0.9329;747;0.2006;
618;0.9289;748;0.1953;
619;0.9336;749;0.1897;
620;0.9384;750;0.1861;
621;0.9379;751;0.1809;
622;0.9463;752;0.1786;
623;0.9416;753;0.1748;
624;0.9499;754;0.1711;
625;0.9547;755;0.1686;
626;0.9583;756;0.1640;
627;0.9551;757;0.1601;
628;0.9634;758;0.1551;
629;0.9682;759;0.1529;
630;0.9652;760;0.1514;
631;0.9738;761;0.1491;
632;0.9747;762;0.1469;
633;0.9813;763;0.1441;
634;0.9845;764;0.1405;
635;0.9846;765;0.1369;
636;0.9885;766;0.1332;
637;0.9893;767;0.1308;
638;0.9909;768;0.1296;
639;0.9890;769;0.1259;
640;0.9905;770;0.1223;
641;0.9923;771;0.1200;
642;0.9869;772;0.1172;
643;0.9884;773;0.1149;
644;0.9833;774;0.1137;
645;0.9771;775;0.1099;
646;0.9669;776;0.1065;
647;0.9581;777;0.1016;
648;0.9582;778;0.0991;
649;0.9491;779;0.0972;
650;0.9362;780;0.0932;
651;0.9352;781;0.0916;
652;0.9174;782;0.0904;
653;0.9036;783;0.0894;
654;0.8962;784;0.0864;
655;0.8669;785;0.0818;
656;0.8615;786;0.0785;
657;0.8476;787;0.0758;
658;0.8188;788;0.0747;
659;0.7827;789;0.0735;
660;0.7467;790;0.0707;
661;0.7185;791;0.0685;
662;0.7055;792;0.0673;
663;0.7035;793;0.0662;
664;0.6829;794;0.0639;
665;0.6673;795;0.0612;
666;0.6379;796;0.0600;
667;0.6115;797;0.0596;
668;0.5834;798;0.0575;
669;0.5650;799;0.0536;
670;0.5361;800;0.0525;
671;0.5059;801;0.0513;
672;0.4918;802;0.0513;
