Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
350;0.0802;540;0.0142;
351;0.0834;541;0.0152;
352;0.0850;542;0.0177;
353;0.0857;543;0.0211;
354;0.0876;544;0.0247;
355;0.0896;545;0.0296;
356;0.0894;546;0.0364;
357;0.0917;547;0.0435;
358;0.0930;548;0.0519;
359;0.0935;549;0.0603;
360;0.0948;550;0.0717;
361;0.0953;551;0.0842;
362;0.0968;552;0.0985;
363;0.0983;553;0.1140;
364;0.0987;554;0.1321;
365;0.0993;555;0.1525;
366;0.0999;556;0.1750;
367;0.1002;557;0.2017;
368;0.1012;558;0.2305;
369;0.1005;559;0.2618;
370;0.0998;560;0.2947;
371;0.0984;561;0.3301;
372;0.0979;562;0.3694;
373;0.0952;563;0.4087;
374;0.0929;564;0.4487;
375;0.0915;565;0.4910;
376;0.0892;566;0.5325;
377;0.0848;567;0.5754;
378;0.0833;568;0.6198;
379;0.0803;569;0.6636;
380;0.0781;570;0.7050;
381;0.0751;571;0.7458;
382;0.0722;572;0.7852;
383;0.0708;573;0.8200;
384;0.0680;574;0.8532;
385;0.0653;575;0.8840;
386;0.0632;576;0.9102;
387;0.0617;577;0.9349;
388;0.0603;578;0.9521;
389;0.0588;579;0.9728;
390;0.0574;580;0.9839;
391;0.0557;581;0.9955;
392;0.0547;582;0.9985;
393;0.0540;583;1.0000;
394;0.0534;584;0.9944;
395;0.0529;585;0.9899;
396;0.0516;586;0.9793;
397;0.0527;587;0.9692;
398;0.0522;588;0.9581;
399;0.0509;589;0.9390;
400;0.0504;590;0.9218;
401;0.0505;591;0.9012;
402;0.0497;592;0.8785;
403;0.0495;593;0.8598;
404;0.0487;594;0.8331;
405;0.0488;595;0.8109;
406;0.0480;596;0.7872;
407;0.0484;597;0.7600;
408;0.0470;598;0.7368;
409;0.0467;599;0.7131;
410;0.0455;600;0.6873;
411;0.0452;601;0.6611;
412;0.0448;602;0.6394;
413;0.0440;603;0.6172;
414;0.0436;604;0.5946;
415;0.0437;605;0.5734;
416;0.0434;606;0.5487;
417;0.0426;607;0.5285;
418;0.0426;608;0.5088;
419;0.0422;609;0.4911;
420;0.0420;610;0.4739;
421;0.0417;611;0.4589;
422;0.0409;612;0.4429;
423;0.0401;613;0.4288;
424;0.0402;614;0.4152;
425;0.0401;615;0.4019;
426;0.0394;616;0.3903;
427;0.0389;617;0.3803;
428;0.0375;618;0.3696;
429;0.0378;619;0.3604;
430;0.0371;620;0.3500;
431;0.0360;621;0.3441;
432;0.0354;622;0.3369;
433;0.0341;623;0.3290;
434;0.0334;624;0.3228;
435;0.0326;625;0.3133;
436;0.0312;626;0.3090;
437;0.0298;627;0.3050;
438;0.0291;628;0.2975;
439;0.0276;629;0.2896;
440;0.0264;630;0.2856;
441;0.0262;631;0.2811;
442;0.0249;632;0.2765;
443;0.0235;633;0.2716;
444;0.0226;634;0.2656;
445;0.0215;635;0.2601;
446;0.0208;636;0.2554;
447;0.0207;637;0.2508;
448;0.0198;638;0.2465;
449;0.0198;639;0.2406;
450;0.0197;640;0.2364;
451;0.0192;641;0.2316;
452;0.0188;642;0.2269;
453;0.0187;643;0.2212;
454;0.0187;644;0.2159;
455;0.0189;645;0.2106;
456;0.0190;646;0.2055;
457;0.0190;647;0.1998;
458;0.0196;648;0.1946;
459;0.0202;649;0.1886;
460;0.0212;650;0.1834;
461;0.0218;651;0.1788;
462;0.0230;652;0.1719;
463;0.0246;653;0.1668;
464;0.0265;654;0.1621;
465;0.0278;655;0.1573;
466;0.0293;656;0.1532;
467;0.0313;657;0.1474;
468;0.0326;658;0.1425;
469;0.0343;659;0.1372;
470;0.0363;660;0.1331;
471;0.0385;661;0.1287;
472;0.0403;662;0.1249;
473;0.0433;663;0.1197;
474;0.0451;664;0.1141;
475;0.0477;665;0.1120;
476;0.0504;666;0.1074;
477;0.0530;667;0.1039;
478;0.0566;668;0.1005;
479;0.0593;669;0.0968;
480;0.0621;670;0.0931;
481;0.0652;671;0.0903;
482;0.0678;672;0.0869;
483;0.0708;673;0.0839;
484;0.0737;674;0.0806;
485;0.0785;675;0.0772;
486;0.0817;676;0.0738;
487;0.0854;677;0.0712;
488;0.0886;678;0.0687;
489;0.0925;679;0.0658;
490;0.0976;680;0.0639;
491;0.1003;681;0.0612;
492;0.1051;682;0.0607;
493;0.1096;683;0.0580;
494;0.1144;684;0.0555;
495;0.1206;685;0.0536;
