Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
400;0.1365;500;0.1288;
401;0.1476;501;0.1400;
402;0.1463;502;0.1618;
403;0.1503;503;0.1845;
404;0.1506;504;0.2110;
405;0.1503;505;0.2427;
406;0.1500;506;0.2735;
407;0.1523;507;0.3037;
408;0.1493;508;0.3432;
409;0.1496;509;0.3833;
410;0.1503;510;0.4179;
411;0.1483;511;0.4592;
412;0.1463;512;0.5068;
413;0.1469;513;0.5507;
414;0.1483;514;0.5961;
415;0.1459;515;0.6403;
416;0.1466;516;0.6836;
417;0.1493;517;0.7222;
418;0.1500;518;0.7632;
419;0.1520;519;0.8012;
420;0.1553;520;0.8323;
421;0.1587;521;0.8615;
422;0.1614;522;0.8914;
423;0.1695;523;0.9191;
424;0.1745;524;0.9356;
425;0.1829;525;0.9568;
426;0.1907;526;0.9633;
427;0.2021;527;0.9770;
428;0.2091;528;0.9888;
429;0.2196;529;0.9941;
430;0.2310;530;1.0000;
431;0.2448;531;0.9963;
432;0.2566;532;0.9904;
433;0.2710;533;0.9835;
434;0.2767;534;0.9745;
435;0.2942;535;0.9661;
436;0.3070;536;0.9596;
437;0.3201;537;0.9452;
438;0.3352;538;0.9375;
439;0.3504;539;0.9185;
440;0.3601;540;0.9076;
441;0.3699;541;0.8936;
442;0.3820;542;0.8799;
443;0.3917;543;0.8699;
444;0.4048;544;0.8587;
445;0.4153;545;0.8447;
446;0.4260;546;0.8283;
447;0.4307;547;0.8199;
448;0.4408;548;0.8049;
449;0.4553;549;0.7959;
450;0.4724;550;0.7831;
451;0.4835;551;0.7766;
452;0.5027;552;0.7642;
453;0.5141;553;0.7530;
454;0.5289;554;0.7458;
455;0.5461;555;0.7433;
456;0.5659;556;0.7334;
457;0.5837;557;0.7243;
458;0.6022;558;0.7138;
459;0.6187;559;0.7134;
460;0.6295;560;0.7029;
461;0.6473;561;0.6948;
462;0.6664;562;0.6907;
463;0.6893;563;0.6817;
464;0.7031;564;0.6689;
465;0.7021;565;0.6633;
466;0.7001;566;0.6515;
467;0.7172;567;0.6403;
468;0.7428;568;0.6285;
469;0.7592;569;0.6192;
470;0.7700;570;0.6077;
471;0.7660;571;0.6011;
472;0.7740;572;0.5890;
473;0.7959;573;0.5772;
474;0.8073;574;0.5666;
475;0.8006;575;0.5569;
476;0.8030;576;0.5429;
477;0.8046;577;0.5380;
478;0.8026;578;0.5283;
479;0.8090;579;0.5159;
480;0.8218;580;0.5019;
481;0.8383;581;0.4900;
482;0.8564;582;0.4792;
483;0.8803;583;0.4676;
484;0.9028;584;0.4558;
485;0.9186;585;0.4428;
486;0.9317;586;0.4306;
487;0.9459;587;0.4172;
488;0.9597;588;0.4088;
489;0.9657;589;0.3976;
490;0.9600;590;0.3855;
491;0.9684;591;0.3780;
492;0.9909;592;0.3650;
493;0.9956;593;0.3547;
494;1.0000;594;0.3475;
495;0.9899;595;0.3357;
496;0.9929;596;0.3276;
497;0.9855;597;0.3189;
498;0.9876;598;0.3083;
499;0.9714;599;0.3015;
500;0.9677;600;0.2928;
501;0.9489;601;0.2894;
502;0.9395;602;0.2791;
503;0.9186;603;0.2704;
504;0.8985;604;0.2635;
505;0.8729;605;0.2586;
506;0.8443;606;0.2514;
507;0.8151;607;0.2461;
508;0.7811;608;0.2408;
509;0.7525;609;0.2321;
510;0.7115;610;0.2271;
511;0.6799;611;0.2228;
512;0.6456;612;0.2172;
513;0.6110;613;0.2144;
514;0.5773;614;0.2085;
515;0.5393;615;0.2047;
516;0.5087;616;0.1998;
517;0.4677;617;0.1954;
518;0.4381;618;0.1898;
519;0.4079;619;0.1861;
520;0.3776;620;0.1817;
521;0.3551;621;0.1745;
522;0.3309;622;0.1755;
523;0.3070;623;0.1693;
524;0.2845;624;0.1668;
525;0.2690;625;0.1596;
526;0.2428;626;0.1559;
527;0.2219;627;0.1525;
528;0.2031;628;0.1484;
529;0.1843;629;0.1431;
530;0.1718;630;0.1406;
531;0.1574;631;0.1366;
532;0.1436;632;0.1325;
533;0.1284;633;0.1282;
534;0.1177;634;0.1257;
535;0.1100;635;0.1204;
536;0.0992;636;0.1185;
537;0.0905;637;0.1129;
538;0.0807;638;0.1095;
539;0.0723;639;0.1089;
540;0.0652;640;0.1058;
541;0.0578;641;0.1017;
542;0.0508;642;0.0983;
543;0.0461;643;0.0955;
544;0.0400;644;0.0930;
545;0.0367;645;0.0918;
546;0.0319;646;0.0890;
547;0.0272;647;0.0874;
548;0.0252;648;0.0856;
549;0.0229;649;0.0831;
