Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
256;1.0000;320;0.0011;
257;0.9893;321;0.0010;
258;0.9341;322;0.0010;
259;0.8305;323;0.0010;
260;0.6648;324;0.0009;
261;0.4942;325;0.0010;
262;0.3546;326;0.0010;
263;0.2489;327;0.0010;
264;0.1758;328;0.0009;
265;0.1252;329;0.0010;
266;0.0944;330;0.0010;
267;0.0741;331;0.0009;
268;0.0637;332;0.0010;
269;0.0580;333;0.0010;
270;0.0556;334;0.0010;
271;0.0554;335;0.0009;
272;0.0566;336;0.0010;
273;0.0589;337;0.0010;
274;0.0612;338;0.0011;
275;0.0646;339;0.0012;
276;0.0684;340;0.0014;
277;0.0723;341;0.0020;
278;0.0764;342;0.0027;
279;0.0808;343;0.0035;
280;0.0844;344;0.0044;
281;0.0897;345;0.0048;
282;0.0948;346;0.0050;
283;0.0999;347;0.0046;
284;0.1056;348;0.0039;
285;0.1109;349;0.0030;
286;0.1170;350;0.0022;
287;0.1238;351;0.0016;
288;0.1297;352;0.0012;
289;0.1373;353;0.0010;
290;0.1445;354;0.0010;
291;0.1519;355;0.0010;
292;0.1614;356;0.0010;
293;0.1695;357;0.0010;
294;0.1771;358;0.0011;
295;0.1843;359;0.0010;
296;0.1949;360;0.0011;
297;0.2034;361;0.0012;
298;0.2134;362;0.0012;
299;0.2242;363;0.0014;
300;0.2342;364;0.0015;
301;0.2445;365;0.0017;
302;0.2557;366;0.0020;
303;0.2655;367;0.0022;
304;0.2741;368;0.0025;
305;0.2847;369;0.0028;
306;0.2941;370;0.0034;
307;0.3034;371;0.0040;
308;0.3106;372;0.0048;
309;0.3201;373;0.0056;
310;0.3199;374;0.0065;
311;0.3278;375;0.0076;
312;0.3334;376;0.0092;
313;0.3425;377;0.0111;
314;0.3447;378;0.0132;
315;0.3525;379;0.0154;
316;0.3547;380;0.0184;
317;0.3543;381;0.0216;
318;0.3522;382;0.0253;
319;0.3504;383;0.0300;
320;0.3484;384;0.0350;
321;0.3470;385;0.0406;
322;0.3447;386;0.0473;
323;0.3414;387;0.0548;
324;0.3372;388;0.0628;
325;0.3430;389;0.0720;
326;0.3400;390;0.0815;
327;0.3394;391;0.0908;
328;0.3445;392;0.1019;
329;0.3472;393;0.1130;
330;0.3550;394;0.1252;
331;0.3558;395;0.1383;
332;0.3627;396;0.1522;
333;0.3694;397;0.1658;
334;0.3766;398;0.1805;
335;0.3798;399;0.1957;
336;0.3924;400;0.2136;
337;0.3964;401;0.2289;
338;0.4062;402;0.2474;
339;0.4135;403;0.2650;
340;0.4174;404;0.2858;
341;0.4204;405;0.3043;
342;0.4280;406;0.3275;
343;0.4308;407;0.3514;
344;0.4386;408;0.3749;
345;0.4365;409;0.4002;
346;0.4380;410;0.4235;
347;0.4379;411;0.4482;
348;0.4362;412;0.4707;
349;0.4370;413;0.4925;
350;0.4289;414;0.5149;
351;0.4293;415;0.5360;
352;0.4238;416;0.5573;
353;0.4184;417;0.5791;
354;0.4107;418;0.5998;
355;0.4032;419;0.6239;
356;0.3953;420;0.6424;
357;0.3845;421;0.6656;
358;0.3733;422;0.6843;
359;0.3657;423;0.7043;
360;0.3507;424;0.7249;
361;0.3391;425;0.7450;
362;0.3272;426;0.7650;
363;0.3120;427;0.7825;
364;0.2979;428;0.7998;
365;0.2841;429;0.8175;
366;0.2704;430;0.8358;
367;0.2538;431;0.8527;
368;0.2382;432;0.8670;
369;0.2247;433;0.8803;
370;0.2099;434;0.8981;
371;0.1942;435;0.9080;
372;0.1822;436;0.9177;
373;0.1685;437;0.9282;
374;0.1579;438;0.9373;
375;0.1508;439;0.9468;
376;0.1345;440;0.9564;
377;0.1235;441;0.9592;
378;0.1121;442;0.9681;
379;0.1014;443;0.9761;
380;0.0927;444;0.9815;
381;0.0847;445;0.9875;
382;0.0751;446;0.9907;
383;0.0679;447;0.9933;
384;0.0606;448;0.9963;
385;0.0548;449;0.9990;
386;0.0493;450;0.9986;
387;0.0439;451;1.0000;
388;0.0382;452;0.9962;
389;0.0339;453;0.9963;
390;0.0313;454;0.9963;
391;0.0274;455;0.9930;
392;0.0244;456;0.9873;
393;0.0215;457;0.9847;
394;0.0193;458;0.9794;
395;0.0170;459;0.9728;
396;0.0145;460;0.9684;
397;0.0122;461;0.9626;
398;0.0105;462;0.9568;
399;0.0104;463;0.9482;
400;0.0088;464;0.9412;
401;0.0072;465;0.9360;
402;0.0066;466;0.9304;
403;0.0054;467;0.9209;
404;0.0059;468;0.9135;
405;0.0044;469;0.9036;
406;0.0036;470;0.8964;
407;0.0038;471;0.8884;
408;0.0029;472;0.8805;
409;0.0021;473;0.8702;
410;0.0023;474;0.8621;
411;0.0017;475;0.8507;
412;0.0012;476;0.8419;
413;0.0015;477;0.8293;
414;0.0013;478;0.8181;
415;0.0010;479;0.8004;
416;0.0018;480;0.7902;
417;0.0009;481;0.7790;
419;0.0012;482;0.7655;
