Exitation wavelength (nm);normalized Exitation;emission wavelength (nm);Normalized emission;
350;0.0519;550;0.0245;
351;0.0489;551;0.0218;
352;0.0478;552;0.0206;
353;0.0455;553;0.0209;
354;0.0409;554;0.0218;
355;0.0375;555;0.0231;
356;0.0337;556;0.0243;
357;0.0320;557;0.0266;
358;0.0276;558;0.0286;
359;0.0268;559;0.0304;
360;0.0232;560;0.0327;
361;0.0251;561;0.0346;
362;0.0224;562;0.0372;
363;0.0201;563;0.0394;
364;0.0220;564;0.0419;
365;0.0205;565;0.0442;
366;0.0186;566;0.0468;
367;0.0187;567;0.0484;
368;0.0188;568;0.0517;
369;0.0174;569;0.0558;
370;0.0164;570;0.0590;
371;0.0141;571;0.0628;
372;0.0113;572;0.0666;
373;0.0095;573;0.0714;
374;0.0055;574;0.0756;
375;0.0042;575;0.0824;
376;0.0033;576;0.0877;
377;0.0030;577;0.0952;
378;0.0025;578;0.1007;
379;0.0033;579;0.1091;
380;0.0001;580;0.1161;
381;0.0010;581;0.1232;
382;0.0019;582;0.1312;
383;0.0044;583;0.1401;
384;0.0012;584;0.1476;
385;0.0018;585;0.1562;
386;0.0022;586;0.1662;
387;0.0025;587;0.1748;
388;0.0038;588;0.1864;
389;0.0020;589;0.1971;
390;0.0032;590;0.2080;
391;0.0024;591;0.2208;
392;0.0028;592;0.2344;
393;0.0026;593;0.2461;
394;0.0031;594;0.2612;
395;0.0022;595;0.2736;
396;0.0042;596;0.2889;
397;0.0033;597;0.3058;
398;0.0039;598;0.3203;
399;0.0042;599;0.3396;
400;0.0048;600;0.3550;
401;0.0042;601;0.3726;
402;0.0062;602;0.3915;
403;0.0055;603;0.4129;
404;0.0067;604;0.4298;
405;0.0065;605;0.4494;
406;0.0073;606;0.4688;
407;0.0072;607;0.4905;
408;0.0078;608;0.5169;
409;0.0070;609;0.5341;
410;0.0087;610;0.5523;
411;0.0064;611;0.5752;
412;0.0074;612;0.5948;
413;0.0068;613;0.6213;
414;0.0078;614;0.6429;
415;0.0064;615;0.6695;
416;0.0081;616;0.6895;
417;0.0070;617;0.7143;
418;0.0078;618;0.7380;
419;0.0078;619;0.7620;
420;0.0093;620;0.7824;
421;0.0068;621;0.8066;
