Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
395;1.0000;454;0.0341;
396;0.9925;455;0.0338;
397;0.9847;456;0.0323;
398;0.9768;457;0.0292;
399;0.9693;458;0.0308;
400;0.9614;459;0.0285;
401;0.9540;460;0.0299;
402;0.9472;461;0.0279;
403;0.9396;462;0.0299;
404;0.9325;463;0.0289;
405;0.9251;464;0.0290;
406;0.9186;465;0.0296;
407;0.9125;466;0.0313;
408;0.9066;467;0.0301;
409;0.8997;468;0.0305;
410;0.8940;469;0.0300;
411;0.8877;470;0.0291;
412;0.8822;471;0.0282;
413;0.8767;472;0.0266;
414;0.8708;473;0.0262;
415;0.8654;474;0.0249;
416;0.8616;475;0.0259;
417;0.8558;476;0.0241;
418;0.8502;477;0.0235;
419;0.8462;478;0.0217;
420;0.8404;479;0.0223;
421;0.8350;480;0.0225;
422;0.8308;481;0.0205;
423;0.8255;482;0.0213;
424;0.8190;483;0.0190;
425;0.8138;484;0.0210;
426;0.8096;485;0.0220;
427;0.8035;486;0.0192;
428;0.7963;487;0.0211;
429;0.7920;488;0.0204;
430;0.7860;489;0.0189;
431;0.7780;490;0.0206;
432;0.7714;491;0.0187;
433;0.7641;492;0.0186;
434;0.7566;493;0.0185;
435;0.7483;494;0.0178;
436;0.7399;495;0.0166;
437;0.7318;496;0.0182;
438;0.7229;497;0.0189;
439;0.7144;498;0.0160;
440;0.7053;499;0.0162;
441;0.6964;500;0.0152;
442;0.6878;501;0.0172;
443;0.6796;502;0.0150;
444;0.6717;503;0.0157;
445;0.6637;504;0.0147;
446;0.6568;505;0.0150;
447;0.6500;506;0.0154;
448;0.6430;507;0.0136;
449;0.6357;508;0.0148;
450;0.6312;509;0.0126;
451;0.6259;510;0.0122;
452;0.6204;511;0.0122;
453;0.6162;512;0.0132;
454;0.6126;513;0.0123;
455;0.6088;514;0.0136;
456;0.6063;515;0.0111;
457;0.6043;516;0.0116;
458;0.6020;517;0.0108;
459;0.5993;518;0.0121;
460;0.5968;519;0.0122;
461;0.5965;520;0.0104;
462;0.5957;521;0.0116;
463;0.5933;522;0.0096;
464;0.5926;523;0.0115;
465;0.5919;524;0.0092;
466;0.5919;525;0.0100;
467;0.5915;526;0.0101;
468;0.5916;527;0.0087;
469;0.5918;528;0.0093;
470;0.5917;529;0.0105;
471;0.5929;530;0.0094;
472;0.5941;531;0.0099;
473;0.5954;532;0.0098;
474;0.5966;533;0.0086;
475;0.5978;534;0.0100;
476;0.5992;535;0.0084;
477;0.6018;536;0.0081;
478;0.6029;537;0.0103;
479;0.6036;538;0.0084;
480;0.6047;539;0.0100;
481;0.6056;540;0.0093;
482;0.6063;541;0.0093;
483;0.6059;542;0.0085;
484;0.6047;543;0.0097;
485;0.6038;544;0.0098;
486;0.6022;545;0.0100;
487;0.5994;546;0.0106;
