Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
531;0.0094;661;0.5815;
532;0.0093;662;0.6092;
533;0.0117;663;0.6404;
534;0.0117;664;0.6624;
535;0.0118;665;0.7014;
536;0.0156;666;0.7251;
537;0.0187;667;0.7470;
538;0.0197;668;0.7742;
539;0.0235;669;0.7976;
540;0.0273;670;0.8288;
541;0.0293;671;0.8516;
542;0.0313;672;0.8626;
543;0.0350;673;0.8811;
544;0.0388;674;0.8971;
545;0.0397;675;0.9214;
546;0.0433;676;0.9445;
547;0.0432;677;0.9657;
548;0.0468;678;0.9795;
549;0.0505;679;0.9843;
550;0.0543;680;0.9858;
551;0.0574;681;0.9799;
552;0.0584;682;0.9848;
553;0.0622;683;1.0000;
554;0.0644;684;0.9818;
555;0.0662;685;0.9850;
556;0.0700;686;0.9667;
557;0.0714;687;0.9612;
558;0.0714;688;0.9529;
559;0.0713;689;0.9234;
560;0.0749;690;0.8953;
561;0.0749;691;0.8750;
562;0.0784;692;0.8495;
563;0.0787;693;0.8198;
564;0.0820;694;0.7969;
565;0.0828;695;0.7747;
566;0.0855;696;0.7523;
567;0.0868;697;0.7327;
568;0.0906;698;0.6978;
569;0.0925;699;0.6686;
570;0.0981;700;0.6384;
571;0.1019;701;0.6062;
572;0.1057;702;0.5786;
573;0.1094;703;0.5463;
574;0.1135;704;0.5280;
575;0.1205;705;0.5078;
576;0.1278;706;0.4867;
577;0.1351;707;0.4746;
578;0.1449;708;0.4542;
579;0.1531;709;0.4387;
580;0.1604;710;0.4253;
581;0.1700;711;0.4125;
582;0.1808;712;0.4002;
583;0.1915;713;0.4000;
584;0.2060;714;0.3878;
585;0.2168;715;0.3884;
586;0.2309;716;0.3812;
587;0.2395;717;0.3742;
588;0.2498;718;0.3670;
589;0.2645;719;0.3594;
590;0.2779;720;0.3595;
591;0.2907;721;0.3598;
592;0.3056;722;0.3647;
593;0.3172;723;0.3606;
594;0.3315;724;0.3542;
595;0.3422;725;0.3455;
596;0.3530;726;0.3505;
597;0.3615;727;0.3530;
598;0.3711;728;0.3494;
599;0.3761;729;0.3435;
600;0.3799;730;0.3422;
601;0.3836;731;0.3388;
602;0.3876;732;0.3400;
603;0.3876;733;0.3336;
604;0.3911;734;0.3294;
605;0.3906;735;0.3282;
606;0.3868;736;0.3235;
607;0.3830;737;0.3197;
608;0.3792;738;0.3194;
609;0.3755;739;0.3121;
610;0.3682;740;0.3047;
611;0.3644;741;0.3010;
612;0.3572;742;0.2973;
613;0.3534;743;0.2887;
614;0.3460;744;0.2835;
615;0.3422;745;0.2753;
616;0.3386;746;0.2712;
617;0.3348;747;0.2666;
618;0.3311;748;0.2623;
619;0.3279;749;0.2576;
620;0.3279;750;0.2528;
621;0.3279;751;0.2456;
622;0.3279;752;0.2383;
623;0.3295;753;0.2309;
624;0.3333;754;0.2188;
625;0.3405;755;0.2189;
626;0.3478;756;0.2112;
627;0.3574;757;0.2020;
628;0.3670;758;0.1979;
629;0.3789;759;0.1918;
630;0.3897;760;0.1867;
631;0.4021;761;0.1782;
632;0.4192;762;0.1687;
633;0.4373;763;0.1612;
634;0.4553;764;0.1588;
635;0.4766;765;0.1516;
636;0.5003;766;0.1484;
637;0.5251;767;0.1426;
638;0.5498;768;0.1352;
639;0.5783;769;0.1270;
640;0.6033;770;0.1247;
641;0.6323;771;0.1204;
642;0.6616;772;0.1130;
643;0.6905;773;0.1106;
644;0.7141;774;0.1055;
645;0.7427;775;0.1035;
646;0.7738;776;0.1035;
647;0.8054;777;0.0977;
648;0.8365;778;0.0929;
649;0.8619;779;0.0888;
650;0.8868;780;0.0861;
651;0.9116;781;0.0789;
652;0.9341;782;0.0788;
653;0.9518;783;0.0717;
654;0.9686;784;0.0754;
655;0.9827;785;0.0718;
656;0.9914;786;0.0706;
657;0.9952;787;0.0670;
658;1.0000;788;0.0618;
659;0.9916;789;0.0596;
660;0.9830;790;0.0628;
661;0.9721;791;0.0576;
662;0.9557;792;0.0577;
663;0.9342;793;0.0541;
664;0.9083;794;0.0508;
665;0.8801;795;0.0529;
666;0.8495;796;0.0505;
667;0.8139;797;0.0471;
668;0.7749;798;0.0470;
669;0.7334;799;0.0458;
670;0.6960;;;
671;0.6560;;;
672;0.6224;;;
673;0.5870;;;
674;0.5463;;;
675;0.5060;;;
676;0.4662;;;
677;0.4270;;;
678;0.3892;;;
679;0.3576;;;
680;0.3258;;;
681;0.2961;;;
682;0.2675;;;
683;0.2420;;;
684;0.2163;;;
685;0.1914;;;
686;0.1728;;;
687;0.1582;;;
688;0.1417;;;
689;0.1234;;;
690;0.1077;;;
691;0.0970;;;
692;0.0825;;;
693;0.0718;;;
694;0.0610;;;
695;0.0514;;;
696;0.0441;;;
697;0.0357;;;
698;0.0296;;;
699;0.0223;;;
