Absorption wavelength (nm);normalized Absorption;emission wavelength (nm);Normalized emission;
500;0.0050;600;0.0102;
501;0.0058;601;0.0103;
502;0.0069;602;0.0103;
503;0.0072;603;0.0104;
504;0.0079;604;0.0104;
505;0.0090;605;0.0104;
506;0.0096;606;0.0105;
507;0.0103;607;0.0105;
508;0.0111;608;0.0105;
509;0.0124;609;0.0107;
510;0.0126;610;0.0109;
511;0.0138;611;0.0113;
512;0.0142;612;0.0116;
513;0.0153;613;0.0124;
514;0.0162;614;0.0132;
515;0.0170;615;0.0139;
516;0.0178;616;0.0147;
517;0.0184;617;0.0151;
518;0.0193;618;0.0163;
519;0.0204;619;0.0169;
520;0.0207;620;0.0179;
521;0.0218;621;0.0195;
522;0.0225;622;0.0211;
523;0.0233;623;0.0224;
524;0.0243;624;0.0240;
525;0.0250;625;0.0262;
526;0.0264;626;0.0290;
527;0.0273;627;0.0317;
528;0.0283;628;0.0349;
529;0.0297;629;0.0386;
530;0.0314;630;0.0432;
531;0.0325;631;0.0484;
532;0.0345;632;0.0560;
533;0.0355;633;0.0638;
534;0.0371;634;0.0727;
535;0.0388;635;0.0836;
536;0.0411;636;0.0974;
537;0.0432;637;0.1105;
538;0.0456;638;0.1255;
539;0.0476;639;0.1412;
540;0.0497;640;0.1594;
541;0.0524;641;0.1799;
542;0.0552;642;0.2014;
543;0.0575;643;0.2255;
544;0.0601;644;0.2518;
545;0.0628;645;0.2784;
546;0.0657;646;0.3092;
547;0.0685;647;0.3419;
548;0.0713;648;0.3768;
549;0.0738;649;0.4090;
550;0.0764;650;0.4426;
551;0.0790;651;0.4814;
552;0.0812;652;0.5251;
553;0.0839;653;0.5702;
554;0.0858;654;0.6118;
555;0.0880;655;0.6544;
556;0.0898;656;0.6918;
557;0.0918;657;0.7300;
558;0.0934;658;0.7684;
559;0.0953;659;0.8048;
560;0.0989;660;0.8409;
561;0.0991;661;0.8756;
562;0.1008;662;0.9016;
563;0.1031;663;0.9241;
564;0.1053;664;0.9466;
565;0.1076;665;0.9657;
566;0.1103;666;0.9792;
567;0.1132;667;0.9882;
568;0.1156;668;0.9972;
569;0.1194;669;0.9990;
570;0.1232;670;1.0000;
571;0.1273;671;0.9958;
572;0.1319;672;0.9889;
573;0.1369;673;0.9754;
574;0.1425;674;0.9574;
575;0.1485;675;0.9397;
576;0.1549;676;0.9213;
577;0.1614;677;0.8988;
578;0.1690;678;0.8762;
579;0.1764;679;0.8516;
580;0.1839;680;0.8225;
581;0.1927;681;0.7896;
582;0.2021;682;0.7605;
583;0.2109;683;0.7286;
584;0.2206;684;0.6964;
585;0.2305;685;0.6652;
586;0.2410;686;0.6388;
587;0.2504;687;0.6152;
588;0.2610;688;0.5913;
589;0.2710;689;0.5650;
590;0.2803;690;0.5421;
591;0.2908;691;0.5203;
592;0.3002;692;0.4998;
593;0.3092;693;0.4766;
594;0.3176;694;0.4568;
595;0.3260;695;0.4433;
596;0.3336;696;0.4281;
597;0.3408;697;0.4100;
598;0.3470;698;0.3951;
599;0.3524;699;0.3809;
600;0.3577;700;0.3650;
601;0.3620;701;0.3528;
602;0.3660;702;0.3405;
603;0.3695;703;0.3292;
604;0.3720;704;0.3193;
605;0.3739;705;0.3114;
606;0.3763;706;0.2990;
607;0.3780;707;0.2910;
608;0.3792;708;0.2838;
609;0.3809;709;0.2773;
610;0.3829;710;0.2710;
611;0.3848;711;0.2666;
612;0.3871;712;0.2607;
613;0.3899;713;0.2556;
614;0.3937;714;0.2533;
615;0.3980;715;0.2500;
616;0.4035;716;0.2452;
617;0.4100;717;0.2418;
618;0.4176;718;0.2359;
619;0.4265;719;0.2306;
620;0.4366;720;0.2314;
621;0.4488;721;0.2278;
622;0.4616;722;0.2236;
623;0.4760;723;0.2225;
624;0.4918;724;0.2206;
625;0.5088;725;0.2153;
626;0.5288;726;0.2119;
627;0.5483;727;0.2066;
628;0.5710;728;0.2053;
629;0.5945;729;0.2024;
630;0.6195;730;0.2005;
631;0.6450;731;0.1971;
632;0.6721;732;0.1925;
633;0.6995;733;0.1898;
634;0.7278;734;0.1859;
635;0.7566;735;0.1810;
636;0.7854;736;0.1768;
637;0.8136;737;0.1708;
638;0.8414;738;0.1678;
639;0.8683;739;0.1634;
640;0.8938;740;0.1592;
641;0.9175;741;0.1581;
642;0.9383;742;0.1554;
643;0.9573;743;0.1512;
644;0.9732;744;0.1479;
645;0.9852;745;0.1436;
646;0.9942;746;0.1386;
647;0.9990;747;0.1352;
648;1.0000;748;0.1346;
649;0.9968;749;0.1316;
650;0.9887;750;0.1282;
651;0.9773;751;0.1244;
652;0.9614;752;0.1210;
653;0.9416;753;0.1175;
654;0.9186;754;0.1142;
655;0.8921;755;0.1115;
656;0.8624;756;0.1081;
657;0.8306;757;0.1040;
658;0.7961;758;0.1001;
659;0.7591;759;0.0970;
660;0.7219;760;0.0934;
661;0.6832;761;0.0920;
662;0.6445;762;0.0902;
