Run,Rank,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector
22,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
23,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
24,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
25,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
26,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
27,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
28,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
29,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
30,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
31,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
32,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
33,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
34,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
35,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
36,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
37,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
38,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
39,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
40,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
41,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
42,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
43,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
44,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
45,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
46,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
47,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
48,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
49,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
50,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
51,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
52,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
53,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
54,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
55,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
56,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
57,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
58,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
59,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
60,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
61,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
62,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
63,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
64,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
65,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
66,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
67,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
68,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
69,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
70,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
71,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
72,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
73,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
74,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
75,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
76,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
77,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
78,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
79,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
80,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
81,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
82,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
83,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
84,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
85,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
86,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
87,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
88,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
89,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
90,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
91,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
92,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
93,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
94,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
95,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
96,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
97,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
98,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
99,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
100,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
101,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
102,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
103,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
104,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
105,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
106,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
107,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
108,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
109,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
110,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
111,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
112,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
113,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
114,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
115,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
116,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
117,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
118,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
119,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
120,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
121,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
122,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
123,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
124,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
125,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
126,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
127,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
128,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
129,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
130,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
131,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
132,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
133,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
134,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
135,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
136,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
137,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
138,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
139,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
140,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
141,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
142,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
143,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
144,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
145,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
146,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
147,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
148,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
149,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
150,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
151,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
152,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
153,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
154,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
155,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
156,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
157,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
158,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
159,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
160,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
161,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
162,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
163,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
164,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
165,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
166,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
167,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
168,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
169,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
170,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
171,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
172,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
173,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
174,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
175,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
176,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
177,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
178,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
179,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
180,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
181,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
182,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
183,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
184,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
185,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
186,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
187,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
188,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
189,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
190,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
191,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
192,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
193,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
194,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
195,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
196,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
197,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
198,0,Cerulean,Violet,B,Sirius,UV,A,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
199,0,Sirius,UV,A,Cerulean,Violet,B,mPlum,Yel/Grn,D,TagRFP,Yel/Grn,C,iRFP713,Red,C,
