wl,abs,wl ,em
300,49.06125,500,0.7078099
301,49.05254,501,0.7851096
302,49.26802,502,0.8578403
303,49.23258,503,0.9464028
304,49.21042,504,1.013502
305,49.28589,505,1.09808
306,49.25178,506,1.19849
307,49.5163,507,1.295659
308,49.63136,508,1.419551
309,49.59295,509,1.562303
310,49.67123,510,1.707287
311,50.05376,511,1.822306
312,49.79544,512,1.996616
313,49.66385,513,2.144309
314,49.34202,514,2.383592
315,49.2342,515,2.610497
316,48.82789,516,2.879585
317,48.38776,517,3.134701
318,48.01704,518,3.440712
319,47.31697,519,3.79459
320,46.77065,520,4.086628
321,45.91091,521,4.404115
322,45.29798,522,4.850222
323,44.40457,523,5.219507
324,43.5345,524,5.632091
325,42.72513,525,6.070653
326,41.88636,526,6.543748
327,40.87007,527,7.069492
328,39.91153,528,7.591996
329,38.73145,529,8.150359
330,37.45831,530,8.737624
331,36.16761,531,9.354056
332,34.90186,532,10.02128
333,33.31709,533,10.67017
334,31.64946,534,11.4225
335,29.94653,535,12.08961
336,28.1801,536,12.89449
337,26.22905,537,13.81024
338,24.52184,538,14.65904
339,22.5278,539,15.51402
340,20.6921,540,16.25731
341,18.9462,541,17.24038
342,17.3276,542,18.32055
343,15.87413,543,19.23152
344,14.54502,544,20.34788
345,13.29685,545,21.39044
346,12.34437,546,22.66586
347,11.50679,547,23.86196
348,10.67231,548,24.90829
349,10.03279,549,26.1658
350,9.566072,550,27.37386
351,9.129042,551,28.65899
352,8.74784,552,29.90413
353,8.496906,553,31.09742
354,8.234009,554,32.41023
355,8.145244,555,33.83521
356,7.990164,556,35.25343
357,7.956194,557,36.5808
358,8.037574,558,38.08732
359,8.174783,559,39.5167
360,8.227953,560,40.84137
361,8.421581,561,42.20965
362,8.727162,562,43.88815
363,8.954762,563,45.23592
364,9.452495,564,46.52414
365,9.736069,565,47.81959
366,10.22332,566,49.44257
367,10.52772,567,50.73573
368,10.94569,568,52.17228
369,11.3074,569,53.59443
370,11.56734,570,55.3115
371,11.75506,571,56.54319
372,11.89227,572,57.93369
