wl,abs,wl,em
250,89.65855,510,3.142684
251,89.3112,511,3.499406
252,89.22713,512,4.173417
253,89.27711,513,5.111617
254,89.30211,514,6.122763
255,89.3271,515,7.277626
256,89.51566,516,8.774324
257,89.86301,517,10.48882
258,90.27648,518,12.2437
259,90.68086,519,14.27922
260,90.60134,520,16.63151
261,90.59908,521,19.15041
262,90.32646,522,22.43307
263,89.90845,523,25.45598
264,89.45659,524,28.74194
265,89.04971,525,32.39351
266,88.3818,526,36.50294
267,87.9413,527,40.72485
268,87.35291,528,45.21477
269,86.85061,529,49.89585
270,86.48962,530,54.68251
271,86.13068,531,59.35045
272,86.06456,532,64.03701
273,86.07161,533,68.53433
274,86.08274,534,72.84824
275,86.04412,535,77.06223
276,85.62384,536,81.20082
277,85.24922,537,85.18683
278,84.47453,538,87.87826
279,83.66555,539,90.91839
280,82.48217,540,93.27295
281,81.21201,541,96.08024
282,80.34668,542,97.83756
283,79.42432,543,98.81023
284,77.93607,544,99.60776
285,75.5098,545,99.79491
286,71.64342,546,100
287,67.7357,547,99.05179
288,64.32119,548,98.60662
289,62.17207,549,97.66382
290,60.79559,550,95.6806
291,59.44387,551,94.13768
292,57.11073,552,92.25971
293,53.87546,553,90.11164
294,50.49048,554,87.61093
295,47.41242,555,85.38973
296,44.87255,556,82.99609
297,43.00513,557,80.64285
298,41.31264,558,77.95081
299,39.72897,559,75.47169
300,38.55445,560,72.48578
301,37.48217,561,69.98969
302,36.4669,562,67.36093
303,35.84897,563,64.9699
304,35.33554,564,62.43525
305,34.77668,565,60.36534
306,34.27666,566,58.35445
307,33.92703,567,56.20028
308,33.27025,568,54.20776
309,32.8068,569,52.39029
310,32.05961,570,50.53008
311,31.08274,571,48.8168
312,30.1488,572,47.5009
313,29.12195,573,45.76456
314,27.92698,574,44.1157
315,26.73429,575,42.96267
316,25.60521,576,41.67915
317,24.39911,577,40.43898
318,23.23799,578,39.33086
319,22.18184,579,37.99199
320,20.97074,580,37.08625
321,19.99159,581,36.12237
322,19.10128,582,35.45498
323,17.97197,583,34.81483
324,17.0587,584,33.81665
325,16.30219,585,33.17441
326,15.47776,586,32.34729
327,14.99159,587,31.47237
328,14.4166,588,30.65003
329,13.76028,589,29.94224
330,13.39202,590,29.05984
331,12.98764,591,28.40446
332,12.50829,592,27.76388
333,12.35608,593,27.04921
334,12.05643,594,26.26805
335,11.96533,595,25.47043
336,11.94489,596,24.84316
337,11.9517,597,24.16549
338,11.79517,598,23.24218
339,12.00168,599,22.62745
340,11.9224,600,22.13241
341,11.89741,601,21.48678
342,11.7929,602,20.61543
343,11.81335,603,19.95387
344,11.67,604,19.40311
345,11.65887,605,18.60384
346,11.51802,606,17.92165
347,11.43146,607,17.37716
348,11.38148,608,16.67251
349,11.20882,609,16.08642
350,11.08183,610,15.41259
351,10.91349,611,14.79742
352,10.78627,612,14.26947
353,10.70017,613,13.67206
354,10.66359,614,13.20001
355,10.50707,615,12.85556
356,10.45686,616,12.32648
357,10.34122,617,11.83484
358,10.13199,618,11.43328
359,10.02295,619,11.08501
360,9.895724,620,10.50936
361,9.832342,621,10.07186
362,9.661957,622,9.637925
363,9.632196,623,9.15777
364,9.502704,624,8.862852
365,9.395929,625,8.50526
366,9.350493,626,8.375472
367,9.277796,627,7.970961
368,9.100595,628,7.650016
369,9.162161,629,7.331334
370,9.046299,630,7.039898
371,8.977919,631,6.782063
372,8.880458,632,6.648967
373,8.814576,633,6.345083
374,8.678041,634,6.137039
375,8.539688,635,5.938657
376,8.448816,636,5.799294
377,8.396338,637,5.695359
378,8.33977,638,5.447447
379,8.228225,639,5.228261
380,8.071698,640,5.155576
381,8.019447,641,5.016126
382,7.801354,642,4.941961
383,7.860421,643,4.778399
384,7.969467,644,4.583063
385,8.016948,645,4.538059
386,7.955836,646,4.401656
387,7.903585,647,4.343334
388,7.823845,648,4.193698
389,7.787496,649,4.05538
390,7.75819,650,3.962761
391,7.714799,651,3.885201
392,7.671634,652,3.825922
393,7.658004,653,3.677418
394,7.580763,654,3.514291
395,7.544414,655,3.448831
396,7.515108,656,3.278218
397,7.421737,657,3.201006
398,7.394475,658,3.14164
399,7.34904,659,3.096375
400,7.255895,660,2.892161
401,7.26521,661,2.80964
402,7.212958,662,2.770381
403,7.160707,663,2.666272
404,7.112772,664,2.643988
405,7.042346,665,2.505843
406,6.956018,666,2.465627
407,6.89468,667,2.424715
408,6.842655,668,2.278562
409,6.769731,669,2.216148
410,6.694989,670,2.246267
411,6.565269,671,2.109515
412,6.572084,672,2.093585
413,6.454178,673,2.065469
414,6.410786,674,1.943341
415,6.345132,675,1.84959
416,6.331274,676,1.801627
417,6.197237,677,1.741129
418,6.156572,678,1.689248
419,6.092962,679,1.623179
420,6.054341,680,1.567294
421,5.922577,681,1.549711
422,5.801945,682,1.49017
423,5.80876,683,1.424362
424,5.770139,684,1.424884
425,5.73629,685,1.309198
426,5.738334,686,1.320166
427,5.718115,687,1.367781
428,5.706529,688,1.27229
429,5.695397,689,1.276294
430,5.642919,690,1.194817
431,5.567949,691,1.191945
432,5.595438,692,1.129444
433,5.588396,693,1.121523
434,5.563633,694,1.092884
435,5.64769,695,1.096018
436,5.634059,696,1.032821
437,5.690626,697,1.021853
438,5.720387,698,1.062592
439,5.852151,699,0.9698858
440,5.899859,700,1.017675
441,5.993003
442,6.063429
443,6.154073
444,6.233813
445,6.403971
446,6.490527
447,6.712936
448,6.813122
449,7.031215
450,7.24022
451,7.476487
452,7.728429
453,8.012631
454,8.332955
455,8.6894
456,9.005179
457,9.384797
458,9.702621
459,10.17743
460,10.51842
461,10.94325
462,11.31105
463,11.77018
464,12.17911
465,12.73774
466,13.19687
467,13.77823
468,14.32369
469,15.0209
470,15.63429
471,16.30697
472,17.01349
473,17.85383
474,18.67872
475,19.61925
476,20.6302
477,21.66841
478,22.81317
479,24.03562
480,25.29624
481,26.6391
482,27.93176
483,29.38571
484,30.85329
485,32.43196
486,33.93362
487,35.56273
488,37.06416
489,38.71825
490,40.22673
491,41.81221
492,43.28684
493,44.8203
494,46.34899
495,47.8168
496,49.22305
497,50.54728
498,51.84902
499,53.11918
500,54.25281
501,55.40007
502,56.52688
503,57.6446
504,58.80299
505,60.04339
506,61.33855
507,62.83998
508,64.38707
509,66.1593
510,68.07897
511,70.19628
512,72.3679
513,74.94434
514,77.55463
515,80.33055
516,83.06807
517,85.91463
518,88.62034
519,91.13091
520,93.48653
521,95.53819
522,97.30792
523,98.6367
524,99.49543
525,100
526,99.92503
527,99.45
528,98.47313
529,96.98282
530,95.03613
531,92.70071
532,89.89255
533,86.75519
534,83.35658
535,79.67173
536,75.83239
537,71.83857
538,67.78818
539,63.70576
540,59.59585
541,55.61793
542,51.64024
543,47.76455
544,43.91362
545,40.35395
546,36.89854
